name_last,name_first,bpid,key_mlbam,key_bbref,key_fangraphs,mlb_played_last
Bieber,Shane,108830,669456,biebesh01,19427,2021
Biecher,Ed,18961,110789,beeched02,-1,1898
Bielak,Brandon,109459,656232,bielabr01,19866,2021
Bielaski,Oscar,19114,110978,bielaos01,1000950,1876
Bielecki,Mike,17968,110979,bielemi01,1000951,1997
Biemiller,Harry,19115,110980,biemiha01,1000952,1925
Bierbauer,Lou,19116,110981,bierblo01,1000953,1898
Bierbrodt,Nick,1029,150149,bierbni01,1194,2004
Bierd,Randor,45706,457452,bierdra01,5555,2008
Bierman,Charles,19117,110982,biermch01,1000954,1871
Bieser,Steve,16767,110983,biesest01,1000955,1998
Bigbee,Carson,19118,110984,bigbeca01,1000956,1926
Bigbee,Lyle,19119,110985,bigbely01,1000957,1921
Bigbie,Larry,1196,406933,bigbila01,128,2006
Bigelow,Elliot,19120,110986,bigelel01,1000958,1929
,,,-1,,-1,
Biggio,Cavan,101605,624415,biggica01,19252,2021
Biggio,Craig,7,110987,biggicr01,549,2007
Biggs,Charlie,19121,110988,biggsch01,1000959,1932
Bigler,Ivan,19122,110989,biglepe01,1000960,1917
Bignell,George,19123,110990,bignege01,1000961,1884
Biittner,Larry,19124,110991,biittla01,1000962,1983
Bilardello,Dann,19125,110992,bilarda01,1000963,1992
Bilbrey,Jim,19126,110993,bilbrji01,1000964,1949
Bildilli,Emil,19127,110994,bildiem01,1000965,1941
Bilko,Steve,19128,110995,bilkost01,1000966,1962
Billiard,Harry,19129,110996,billiha01,1000969,1915
Billingham,Jack,19130,110997,billija01,1000970,1980
Billings,Bruce,55579,501852,billibr02,3044,2014
Billings,Dick,19131,111000,billidi01,1000968,1975
Billings,Josh,19133,110998,billijo02,1000972,1929
Billings,Josh,19132,110999,billijo01,1000971,1923
Billingsley,Brent,16768,150358,billibr01,1000967,1999
Billingsley,Chad,45503,451532,billich01,5842,2015
Billmeyer,Mick,113671,434738,,-1,
,,,-1,bindeji01,-1,1937
,,,-1,binghbi01,-1,1921
Binks,George,19134,111001,binksge01,1000973,1948
Biras,Steve,19135,111002,birasst01,1000974,1944
Birchall,Jud,19136,111003,birchju01,1000975,1884
Bird,Doug,19137,111006,birddo01,1000976,1983
Bird,Frank,19138,111004,birdfr01,1000977,1892
Bird,George,19139,111005,birdge01,1000978,1871
Bird,Greg,70388,595885,birdgr01,14131,2019
Bird,Kyle,103818,613317,birdky01,16618,2019
Bird,Red,19140,111007,birdre01,1000979,1921
Birdsall,Dave,19141,111008,birdsda01,1000980,1873
Birkbeck,Mike,17787,111009,birkbmi01,1000981,1995
Birkins,Kurt,32800,451256,birkiku01,7266,2008
Birkofer,Ralph,19142,111010,birkora01,1000982,1937
Birmingham,Joe,19143,111011,birmijo01,1000983,1914
Birrer,Babe,19144,111012,birreba01,1000984,1958
Birtsas,Tim,19145,111013,birtsti01,1000985,1990
Biscan,Frank,19146,111014,biscafr01,1000986,1948
Bischoff,John,19147,111015,bischjo01,1000987,1926
Bisenius,Joe,45730,445202,bisenjo01,7370,2010
Bishop,Bill,19149,111022,bishobi02,1000989,1921
Bishop,Bill,19148,111023,bishobi01,1000988,1889
Bishop,Braden,105591,623323,bishobr01,17806,2021
Bishop,Charlie,19150,111016,bishoch01,1000990,1955
Bishop,Frank,19151,111017,bishofr01,1000991,1884
,,,-1,,-1,
Bishop,Jim,19152,111018,bishoji01,1000992,1924
Bishop,Lloyd,19153,111019,bisholl01,1000993,1914
Bishop,Max,19154,111020,bishoma01,1000994,1935
Bishop,Mike,19155,111021,bishomi01,1000995,1983
Bisland,Rivington,19156,111024,bislari01,1000996,1914
Bissonette,Del,19157,111025,bissode01,1000997,1933
Bithorn,Hi,19158,111026,bithohi01,1000998,1947
Bitker,Joe,19159,111027,bitkejo01,1000999,1991
Bittiger,Jeff,19160,111028,bittije01,1001000,1989
,,,-1,,-1,
Bivin,Jim,19162,111030,bivinji01,1001002,1935
Bixler,Brian,45731,444448,bixlebr01,8055,2012
,,,-1,bizzlja01,-1,1947
Bjorkman,George,19163,111031,bjorkge01,1001003,1983
,,,-1,,-1,
Blach,Ty,101991,621389,blachty01,14361,2019
,,,-1,black03,-1,1924
,,,-1,black04,-1,1931
Black,Bill,19164,111036,blackbi01,1001004,1924
Black,Bob,19165,111038,blackbo01,1001005,1884
Black,Bud,19166,111039,blackbu01,1001006,1956
Black,Bud,17930,111034,blackbu02,1001007,1995
Black,Dave,19167,111032,blackda01,1001009,1923
Black,Don,19168,111033,blackdo01,1001010,1948
,,,-1,blackho01,-1,1926
Black,Joe,19169,111037,blackjo02,1001019,1957
Black,John,19170,111035,blackjo01,1001018,1911
Black,Ray,70811,605143,blackra01,14244,2020
Black,Vic,61032,502195,blackvi01,9195,2014
Blackaby,Ethan,19171,111040,blacket01,1001012,1964
,,,-1,black05,-1,1938
Blackburn,Charlie,19172,111042,blackch01,1001008,1921
Blackburn,Earl,19173,111041,blackea01,1001011,1917
Blackburn,George,19174,111043,blackge01,1001015,1897
,,,-1,blackhu01,-1,1920
Blackburn,Jim,19175,111044,blackji01,1001017,1951
Blackburn,Nick,32817,448147,blackni01,4270,2012
Blackburn,Paul,100519,621112,blackpa01,14739,2021
Blackburn,Ron,19176,111045,blackro01,1001021,1959
,,,-1,,-1,
Blackburne,Lena,19177,111046,blackle01,1001020,1929
Blackerby,George,19178,111047,blackge02,1001016,1928
Blackley,Travis,31670,429715,blacktr01,3234,2013
Blackmon,Charlie,52804,453568,blackch02,7859,2021
,,,-1,blackcl01,-1,1941
,,,-1,blackhe01,-1,1924
,,,-1,blackch03,-1,1928
Blackwell,Ewell,19179,111048,blackew01,1001013,1955
Blackwell,Fred,19180,111049,blackfr01,1001014,1919
Blackwell,Tim,19181,111050,blackti01,1001022,1983
Blades,Ray,19182,111051,bladera01,1001023,1932
Bladt,Rick,19183,111052,bladtri01,1001024,1975
Blaeholder,George,19184,111053,blaehge01,1001025,1936
Blaemire,Rae,19185,111054,blaemra01,1001026,1941
Blair,Aaron,68746,594760,blairaa01,14934,2017
,,,-1,blairbi02,-1,1948
Blair,Bill,19186,111061,blairbi01,1001027,1888
Blair,Buddy,19187,111057,blairbu01,1001028,1942
Blair,Carson,58072,542942,blairca01,5429,2015
Blair,Dennis,19188,111056,blairde01,1001029,1980
Blair,Footsie,19189,111055,blairfo01,1001030,1931
,,,-1,blairga01,-1,1948
,,,-1,blairlo01,-1,1948
Blair,Paul,19190,111058,blairpa01,1001031,1980
Blair,Walter,19191,111059,blairwa01,1001032,1915
,,,-1,,-1,
Blair,Willie,16769,111060,blairwi01,1001033,2001
Blaisdell,Dick,19192,111062,blaisdi01,1001034,1884
Blake,Casey,1463,232694,blakeca01,719,2011
Blake,Ed,19193,111063,blakeed01,1001035,1957
,,,-1,blakefr01,-1,1935
Blake,Harry,19194,111064,blakeha01,1001036,1899
,,,-1,,-1,
Blake,Sheriff,19195,111065,blakesh01,1001038,1937
Blakely,Linc,19196,111066,blakeli01,1001037,1934
,,,-1,,-1,
Blakiston,Bob,19197,111067,blakibo01,1001039,1884
Blakney,Ryan,145385,503502,,-1,
Blalock,Hank,1251,408213,blaloha01,1419,2010
,,,-1,blancch01,-1,1928
Blanchard,Johnny,19198,111068,blancjo01,1001043,1965
Blanche,Al,19199,111069,blancal01,1001040,1936
Blanco,Andres,32835,433217,blancan01,1907,2017
,,,-1,blancca01,-1,1941
Blanco,Damaso,19200,111070,blancda01,1001041,1974
Blanco,Gil,19201,111071,blancgi01,1001042,1966
Blanco,Gregor,31340,453923,blancgr01,3123,2018
,,,-1,blanche02,-1,1942
Blanco,Henry,57,111072,blanche01,81,2013
Blanco,Ossie,19202,111073,blancos01,1001044,1974
Blanco,Tony,31713,433592,blancto01,2522,2005
Bland,Nate,16661,429280,blandna01,1700,2003
,,,-1,blandsp01,-1,1941
,,,-1,,-1,
Blanding,Fred,19203,111074,blandfr01,1001045,1914
Blandino,Alex,71129,607468,blandal01,16271,2021
,,,-1,blank03,-1,1928
Blank,Coonie,19204,111075,blankco01,1001047,1909
Blank,Fred,19205,111076,blankfr01,1001048,1894
Blank,Matt,2799,150397,blankma01,1001053,2001
Blankenhorn,Travis,105595,663905,blanktr01,18395,2021
Blankenship,Cliff,19206,111077,blankcl01,1001046,1909
Blankenship,Homer,19207,111078,blankho01,1001049,1928
Blankenship,Kevin,19208,111079,blankke01,1001050,1990
Blankenship,Lance,18223,111080,blankla02,1001052,1993
Blankenship,Ted,19209,111081,blankte01,1001054,1930
Blanks,Kyle,47076,452035,blankky01,49,2015
Blanks,Larvell,19210,111082,blankla01,1001051,1980
Blanton,Cy,19211,111083,blantcy01,1001055,1942
Blanton,Joe,32842,430599,blantjo01,4849,2017
Blaser,Cory,145389,484183,,-1,
Blash,Jabari,65856,518466,blashja01,11247,2018
Blasingame,Don,19212,111084,blasido01,1001056,1966
Blasingame,Wade,19213,111085,blasiwa01,1001057,1972
Blass,Steve,19214,111086,blassst01,1001058,1974
Blateric,Steve,19215,111087,blatest01,1001059,1975
Blatnik,Johnny,19216,111088,blatnjo01,1001060,1950
Blattner,Buddy,19217,111089,blattbu01,1001061,1949
,,,-1,blattfr01,-1,1921
Blauser,Jeff,16770,111090,blausje01,1001062,1999
Blauvelt,Harvey,19218,111091,blauvhe01,1001063,1890
Blaylock,Bob,19219,111094,blaylbo01,1001064,1959
,,,-1,blaylfr01,-1,1945
Blaylock,Gary,19220,111092,blaylga01,1001065,1959
Blaylock,Marv,19221,111093,blaylma01,1001066,1957
Blazek,Michael,55592,518468,blazemi01,9654,2019
Blazier,Ron,16771,111095,blaziro01,1001067,1997
,,,-1,bleds01,-1,1937
Blefary,Curt,19222,111096,blefacu01,1001068,1972
Bleich,Jeremy,58074,542946,bleicje01,9069,2018
Bleier,Richard,58075,542947,bleieri01,7803,2021
Blemker,Ray,19223,111097,blemkra01,1001069,1960
Blessitt,Ike,19224,111098,blessik01,1001070,1972
Blethen,Clarence,19225,111099,blethcl01,1001071,1929
,,,-1,blevifo01,-1,1936
Blevins,Jerry,47078,460283,blevije01,7841,2019
Blewett,Bob,19226,111100,blewebo01,1001072,1902
Blewett,Scott,104730,656240,blewesc01,16427,2021
Bligh,Ned,19227,111101,blighne01,1001073,1890
Bliss,Elmer,19228,111102,blissel01,1001074,1904
Bliss,Frank,19229,111103,blissfr01,1001075,1878
Bliss,Jack,19230,111104,blissja01,1001076,1912
Block,Bruno,19231,111105,blockbr01,1001077,1914
Block,Cy,19232,111106,blockcy01,1001078,1946
,,,-1,block02,-1,1931
Blocker,Terry,19233,111107,blockte01,1001079,1989
Blogg,Wes,19234,111108,bloggwe01,1001080,1883
Blomberg,Ron,19235,111109,blombro01,1001081,1978
Blomdahl,Ben,16772,111110,blomdbe01,1001082,1995
Blong,Joe,19236,111111,blongjo01,1001083,1877
Bloodworth,Jimmy,19237,111112,bloodji01,1001084,1951
,,,-1,,-1,
Bloomfield,Bud,19238,111113,bloombu01,1001085,1964
,,,-1,,-1,
Bloomquist,Willie,1139,217100,bloomwi01,1066,2015
Blosser,Greg,16773,111114,blossgr01,1001086,1994
Blott,Jack,19239,111115,blottja01,1001087,1924
,,,431016,,-1,
Blowers,Mike,16774,111116,blowemi01,1001088,1999
,,,-1,blue02,-1,1930
Blue,Bert,19240,111117,bluebe01,1001089,1908
Blue,Lu,19241,111118,bluelu01,1001093,1933
Blue,Vida,19242,111119,bluevi01,1001094,1986
Bluege,Ossie,19243,111120,bluegos01,1001090,1939
Bluege,Otto,19244,111121,bluegot01,1001091,1933
Bluejacket,Jim,19245,111122,bluejji01,1001092,1916
Bluhm,Red,19246,111123,bluhmre01,1001095,1918
Blum,Geoff,8,150398,blumge01,550,2012
Bluma,Jaime,19247,111124,blumaja01,1001096,1996
Blume,Clint,19248,111125,blumecl01,1001097,1923
Blyleven,Bert,19249,111126,blylebe01,1001098,1992
Blyzka,Mike,19250,111127,blyzkmi01,1001099,1954
Boak,Chet,19251,111128,boakch01,1001100,1961
Boardman,Charlie,19252,111129,boardch01,1001101,1915
Boardman,Frederick,19253,111130,boardfr01,1001102,1874
Bobb,Randy,19254,111131,bobbra01,1001103,1969
,,,-1,bobowi01,-1,1930
Bocachica,Hiram,2839,150375,bocachi01,1404,2007
Boccabella,John,19255,111132,boccajo01,1001104,1974
Bocek,Milt,19256,111133,bocekmi01,1001105,1934
Bochte,Bruce,19257,111134,bochtbr01,1001106,1986
Bochtler,Doug,16775,111135,bochtdo01,1001107,2000
Bochy,Brett,68748,594762,bochybr02,11867,2015
Bochy,Bruce,19258,111136,bochybr01,1001108,1987
Bockman,Eddie,19259,111137,bockmed01,1001109,1949
,,,-1,,-1,
Bockus,Randy,19260,111138,bockura01,1001110,1989
Bocock,Brian,51056,501814,bococbr01,3534,2010
Boddicker,Mike,19261,111139,boddimi01,1001111,1993
Bodie,Ping,19262,111140,bodiepi01,1001112,1921
Boeckel,Tony,19263,111141,boeckto01,1001113,1923
Boehler,George,19264,111142,boehlge01,1001114,1926
Boehling,Joe,19265,111143,boehljo01,1001115,1920
Boehmer,Len,19266,111144,boehmle01,1001116,1971
Boehringer,Brian,706,111145,boehrbr01,984,2004
Boerner,Larry,19267,111146,boernla01,1001117,1932
Boesch,Brennan,51955,453269,boescbr01,914,2015
Boever,Joe,18120,111147,boevejo01,1001118,1996
Bogaerts,Xander,67248,593428,bogaexa01,12161,2021
Bogar,Tim,16776,111148,bogarti01,1001120,2001
Bogart,John,19268,111149,bogarjo01,1001119,1920
Bogener,Terry,19269,111150,bogente01,1001121,1982
,,,-1,,-1,
Boggs,Brandon,47101,460267,boggsbr01,8021,2011
,,,-1,boggsge01,-1,1928
Boggs,Mitchell,47102,459939,boggsmi01,3344,2013
Boggs,Ray,19270,111151,boggsra01,1001122,1928
Boggs,Tommy,19271,111152,boggsto01,1001123,1985
Boggs,Wade,16777,111153,boggswa01,1001124,1999
Bogle,Warren,19272,111154,boglewa01,1001125,1968
Bogusevic,Brian,45739,460131,bogusbr01,4719,2015
Bohanon,Brian,16778,111155,bohanbr01,1001126,2001
Bohen,Pat,19273,111156,bohenpa01,1001127,1914
Bohm,Alec,113905,664761,bohmal01,21618,2021
Bohn,Charlie,19274,111157,bohnch01,1001128,1882
,,,-1,,-1,
Bohn,T.J.,32887,454533,bohntj01,4592,2008
Bohne,Sam,19275,111158,bohnesa01,1001130,1926
Bohnet,John,19276,111159,bohnejo01,1001129,1982
Boisclair,Bruce,19277,111160,boiscbr01,1001131,1979
Boitano,Dan,19278,111161,boitada01,1001132,1982
Bokelmann,Dick,19279,111162,bokeldi01,1001133,1953
Boken,Bob,19280,111163,bokenbo01,1001134,1934
Bokina,Joe,19281,111164,bokinjo01,1001135,1936
Boland,(Unknown),19282,111165,bolan01,1001136,1875
Boland,Bernie,19283,111166,bolanbe01,1001137,1921
Boland,Ed,19284,111167,bolaned01,1001138,1944
Bolanos,Ronald,109475,671790,bolanro01,20041,2021
Bold,Charlie,19285,111168,boldch01,1001139,1914
,,,-1,bolde02,-1,1920
Bolden,Bill,19286,111169,boldebi01,1001140,1919
Bolek,Ken,78091,555673,,-1,
Bolen,Stew,19287,111170,bolenst01,1001141,1932
Boles,Carl,19288,111171,bolesca01,1001142,1962
,,,-1,,-1,
Boles,John,113924,492621,bolesjo99,-1,
Boley,Joe,19289,111172,boleyjo01,1001143,1932
Bolger,Jim,19290,111173,bolgeji01,1001144,1959
Bolick,Frank,16779,111174,bolicfr01,1001145,1998
Bolin,Bobby,19291,111175,bolinbo01,1001146,1973
Bolling,Frank,19292,111176,bollifr01,1001147,1966
Bolling,Jack,19293,111177,bollija01,1001148,1944
Bolling,Milt,19294,111178,bollimi01,1001149,1958
Bollo,Greg,19295,111179,bollogr01,1001150,1966
Bollweg,Don,19296,111180,bollwdo01,1001151,1955
Bolsinger,Mike,65810,502211,bolsimi01,11137,2017
Bolt,Skye,105603,621450,boltsk01,17723,2021
Bolton,Cecil,19297,111181,boltoce01,1001152,1928
Bolton,Cliff,19298,111184,boltocl01,1001153,1941
Bolton,Rodney,19299,111182,boltoro01,1001154,1995
Bolton,Tom,16780,111183,boltoto01,1001155,1994
Bomback,Mark,19300,111185,bombama01,1001156,1982
Bombard,Marc,113946,433640,,-1,
,,,-1,bondte01,-1,1940
Bond,Tommy,19301,111186,bondto01,1001158,1884
Bond,Walt,19302,111187,bondwa01,1001159,1967
Bonderman,Jeremy,31740,425827,bondeje01,1667,2013
Bonds,Barry,436,111188,bondsba01,1109,2007
Bonds,Bobby,19303,111189,bondsbo01,1001157,1981
Bone,George,19304,111190,bonege01,1001160,1901
Bones,Ricky,16781,111191,bonesri01,1001161,2001
Bonetti,Julio,19305,111192,bonetju01,1001162,1940
Boney,Hank,19306,111193,boneyha01,1001163,1927
Bong,Jung Keun,59,407794,bongju01,82,2004
Bongiovanni,Nino,19307,111194,bongini01,1001164,1939
Bonham,Bill,19308,111196,bonhabi01,1001165,1980
Bonham,Tiny,19309,111195,bonhati01,1001166,1949
Bonifacio,Emilio,45744,466988,bonifem01,4054,2020
Bonifacio,Jorge,67347,593528,bonifjo01,12174,2021
Bonikowski,Joe,19310,111197,bonikjo01,1001167,1962
Bonilla,Bobby,16782,111199,bonilbo01,1001168,2001
Bonilla,Juan,19311,111198,bonilju01,1001169,1987
Bonilla,Lisalverto,66423,570810,bonilli01,11266,2017
,,,-1,,-1,
Bonin,Luther,19312,111200,boninlu01,1001170,1914
Bonine,Eddie,45745,444382,bonined01,5890,2010
Bonnell,Barry,19313,111201,bonneba01,1001171,1986
Bonner,Bobby,19314,111203,bonnebo01,1001173,1983
Bonner,Frank,19315,111202,bonnefr01,1001174,1903
,,,-1,bonnero01,-1,1926
Bonness,Bill,19316,111204,bonnebi01,1001172,1944
Bono,Gus,19317,111205,bonogu01,1001175,1920
Bonser,Boof,31464,425818,bonsebo01,2159,2010
Bonura,Zeke,19318,111206,bonurze01,1001176,1940
Booe,Everett,19319,111207,booeev01,1001177,1914
Booker,Buddy,19320,111209,bookebu01,1001178,1968
Booker,Chris,32927,407094,bookech01,2039,2007
Booker,Greg,19321,111208,bookegr01,1001179,1990
,,,-1,,-1,
Booker,Rod,19322,111210,bookero01,1001180,1991
Bool,Al,19323,111211,boolal01,1001181,1931
Booles,Red,19324,111212,boolere01,1001182,1909
Boone,Aaron,758,111213,booneaa01,311,2009
,,,-1,booneal01,-1,1947
Boone,Bob,19325,111221,boonebo01,1001183,1990
Boone,Bret,1140,111214,boonebr01,1067,2005
Boone,Dan,19326,111218,booneda01,1001184,1923
Boone,Danny,19327,111215,booneda02,1001185,1990
Boone,George,19328,111216,boonege01,1001186,1891
Boone,Ike,19329,111217,booneik01,1001187,1932
,,,-1,boonele01,-1,1944
Boone,Lute,19330,111219,boonelu01,1001188,1918
,,,-1,booneos01,-1,1941
Boone,Ray,19331,111220,boonera01,1001189,1960
Bootcheck,Chris,31596,408052,bootcch01,1842,2013
Booth,(Unknown),19332,111222,booth01,1001190,1875
Booth,Amos,19333,111223,bootham01,1001191,1882
Booth,Eddie,19334,111224,boothed01,1001192,1876
Booty,Josh,16783,111225,bootyjo01,1001193,1998
Boozer,John,19335,111226,boozejo01,1001194,1969
Borbon,Julio,57657,474865,borboju01,3209,2016
Borbon,Pedro,9,111228,borbope02,1289,2003
Borbon,Pedro,19336,111227,borbope01,1001195,1980
Borchard,Joe,1525,400021,borchjo01,224,2007
Borchers,George,19337,111229,borchge01,1001196,1895
Bordagaray,Frenchy,19338,111230,bordafr01,1001197,1945
Borden,Joe,19339,111231,bordejo01,1001198,1876
Borders,Pat,1141,111232,bordepa01,1068,2005
Bordi,Rich,19340,111233,bordiri01,1001199,1988
Bordick,Mike,1197,111234,bordimi01,129,2003
Bordley,Bill,19341,111235,bordlbi01,1001200,1980
,,,-1,,-1,
Borgmann,Glenn,19342,111236,borgmgl01,1001201,1980
Boris,Paul,19343,111237,borispa01,1001202,1982
Bork,Frank,19344,111238,borkfr01,1001203,1964
Borkowski,Bob,19345,111239,borkobo01,1001204,1955
Borkowski,Dave,19346,150185,borkoda01,2002,2008
Borland,Toby,2923,111241,borlato02,511,2004
Borland,Tom,19347,111240,borlato01,1001205,1961
Bormann,John,105609,657524,bormajo01,18006,2017
Borom,Red,19348,111242,boromre01,1001206,1945
Boros,Steve,19349,111243,borosst01,1001207,1965
Boroski,Stan,84532,494748,,-1,
Borowski,Joe,227,111244,borowjo01,267,2008
Borowy,Hank,19350,111245,borowha01,1001208,1951
Borton,Babe,19351,111246,bortoba01,1001209,1916
Borucki,Ryan,100606,621366,borucry01,16350,2021
Boscan,J.C.,32953,400268,boscajc01,2324,2013
Boscan,Wilfredo,55604,517448,boscawi01,7655,2016
Bosch,Don,19352,111247,boschdo01,1001210,1969
Bosetti,Rick,19353,111248,bosetri01,1001211,1982
Boshers,Buddy,58082,542953,boshebu01,8490,2019
Bosio,Chris,17840,111249,bosioch01,1001212,1996
Boskie,Shawn,16784,111250,boskish01,1001213,1998
Bosley,Thad,19354,111251,bosleth01,1001214,1990
Bosman,Dick,19355,111252,bosmadi01,1001215,1976
Boss,Harley,19356,111253,bossha01,1001217,1933
Bosser,Mel,19357,111254,bosseme01,1001216,1945
,,,-1,bosti02,-1,1946
Bostick,Akeem,102528,641384,bostiak01,15979,2021
Bostick,Christopher,70576,607471,bostich01,13718,2018
,,,-1,bostifr01,-1,1923
Bostick,Henry,19358,111255,bostihe01,1001218,1915
Bostock,Lyman,19359,111256,bostoly01,1001220,1978
,,,-1,bostoly02,-1,1948
,,,-1,bostobo01,-1,1948
Boston,Daryl,17685,111257,bostoda01,1001219,1994
Boswell,Andy,19360,111258,boswean01,1001221,1895
Boswell,Dave,19361,111259,bosweda01,1001222,1971
Boswell,Ken,19362,111260,bosweke01,1001223,1977
Bote,David,101479,623520,boteda01,14593,2021
Botelho,Derek,19363,111261,botelde01,1001224,1985
Bottalico,Ricky,653,111262,bottari01,948,2005
Bottarini,John,19364,111263,bottajo01,1001225,1937
Bottenfield,Kent,16785,111264,botteke01,1001226,2001
Botting,Ralph,19365,111265,bottira01,1001227,1980
Bottomley,Jim,19366,111266,bottoji01,1001228,1937
Botts,Jason,31699,434664,bottsja01,2907,2008
Botz,Bob,19367,111267,botzbo01,1001229,1962
Bouchee,Ed,19368,111268,bouched01,1001232,1962
Boucher,Al,19369,111269,bouchal01,1001230,1914
Boucher,Denis,17788,111270,bouchde01,1001231,1994
Boucher,Medric,19370,111271,bouchme01,1001233,1914
Boudreau,Lou,19371,111272,boudrlo01,1001234,1952
Bouldin,Carl,19372,111273,bouldca01,1001235,1964
Boultes,Jake,19373,111274,boultja01,1001236,1909
Bour,Justin,59603,571506,bourju01,9744,2019
Bourgeois,Jason,31700,430652,bourgja01,2225,2015
Bourgeois,Steve,16786,111275,bourgst01,1001237,1996
Bourjos,Chris,19374,111276,bourjch01,1001238,1980
Bourjos,Peter,50054,488721,bourjpe01,2578,2019
Bourn,Michael,45394,456422,bournmi01,6387,2016
Bournigal,Rafael,16787,111277,bournra01,1001239,1999
Bourque,James,103868,630263,bourqja01,16668,2020
Bourque,Pat,19375,111278,bourqpa01,1001240,1974
Bouton,Jim,19376,111279,boutoji01,1001241,1978
Bovee,Mike,16788,111280,boveemi01,1001242,1997
Bowa,Larry,19377,111281,bowala01,1001243,1985
Bowcock,Benny,19378,111282,bowcobe01,1001244,1903
Bowden,Ben,107522,641386,bowdebe01,20198,2021
Bowden,Michael,47099,476601,bowdemi01,4440,2013
,,,-1,,-1,
Bowden,Tim,19379,111283,bowdeti01,1001245,1914
,,,-1,bowele01,-1,1940
Bowen,Chick,19380,111284,bowench01,1001246,1919
,,,-1,bowench02,-1,1937
Bowen,Cy,19381,111287,bowency01,1001247,1896
Bowen,Rob,31748,425468,bowenro01,1817,2008
Bowen,Ryan,17740,111285,bowenry01,1001248,1995
Bowen,Sam,19382,111286,bowensa02,1001250,1980
Bowens,Sam,19383,111288,bowensa01,1001249,1969
Bowerman,Frank,19384,111289,bowerfr01,1001253,1909
Bowers,Billy,19385,111291,bowerbi01,1001251,1949
Bowers,Brent,16789,111290,bowerbr01,1001252,1996
Bowers,Cedrick,32985,276914,bowerce01,3293,2010
,,,-1,bowerju01,-1,1947
,,,-1,bowerle01,-1,1927
Bowers,Shane,16790,111292,bowersh01,1001254,1997
Bowers,Stew,19386,111293,bowerst01,1001255,1937
Bowes,Frank,19387,111294,bowesfr01,1001256,1890
Bowie,Jim,17741,111295,bowieji01,1001257,1994
Bowie,Micah,919,150295,bowiemi01,1561,2008
Bowker,John,45736,435624,bowkejo01,8276,2011
Bowler,Grant,19388,111296,bowlegr01,1001260,1932
